company,company_type,title,link,sectors,work_place,career,education,salary,deadline,reg_info,reg_days_ago,posting_period_days
(주)내외상사,일반기업,경영지원(무역/회계/총무) 신입사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54217976&adsCategoryItem=effect_bold&,"경리, 더존, 계산서발행, 급여(Payroll), 기업회계",경기 성남시 외,신입 · 정규직,대학교(4년)↑,면접 후 협의,~06.28(일),1일 전 등록,1,8
(주)디에이치라이팅,일반기업,디에이치라이팅 인사팀 팀원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54217469&adsCategoryItem=effect_bold&,"4대보험, HRD, HRM, 급여(Payroll), 인력관리",인천 서구 외,경력무관 · 정규직,"대학(2,3년)↑",면접 후 협의,~06.30(화),1일 전 등록,1,10
(주)디케이티,코스닥,각 부문별 하반기 공개 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54217281&adsCategoryItem=effect_bold&,"기술지원, 데이터분석가, 빅데이터, 기업회계, 세무회계",인천 부평구 외,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,~07.31(금),1일 전 등록,1,41
한국로슈진단(주),외국계,각 부문별 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54217264&adsCategoryItem=effect_bold&,"기술지원, 유지보수, H/W, S/W, 임상병리사",서울 강남구,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,~06.29(월),1일 전 등록,1,9
대영기계공업(주),일반기업,공장장/품질관리 정규직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216977&adsCategoryItem=effect_bold&,"영업관리, 거래처관리, 고객관리, 수/발주, 해외영업관리",경남 밀양시 외,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,D-7,1일 전 등록,1,8
(주)부국산업개발,일반기업,"천안/아산-현대기아1차 시설 관리(영선), 지게차기사 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216959&adsCategoryItem=effect_bold&,"총무, 문서작성, 사무보조, 시설관리, Excel",충남 아산시 외,경력무관 · 계약직,학력무관,면접 후 협의,~07.03(금),1일 전 등록,1,13
(주)케이씨씨글라스,대기업,[KCC글라스] '26년 6월 신입/경력사원 수시 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216881,"ERP, OracleDB, Python, 감사, 경리",서울 서초구 외,신입 · 경력 · 정규직 외,학력무관,면접 후 협의,D-5,2일 전 등록,2,7
한화자산운용(주),대기업,[한화자산운용] 전주사무소 기관마케팅 지원 신입 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216839,"마케팅기획, 마케팅전략, 기업홍보, 제휴마케팅, 마케팅",전북 전주시 덕진구,신입 · 경력 · 계약직,대학교(4년)↑,면접 후 협의,~06.30(화),2일 전 등록,2,11
(주)한솔홈데코,대기업,[한솔홈데코] HR팀 채용연계형 인턴 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216824,"총무, ER(노무관리), 조직문화",서울 동작구,신입 · 계약직,대학교(4년)↑,면접 후 협의,~07.01(수),2일 전 등록,2,12
(주)동구바이오제약,대기업,동구바이오제약 부문별 수시채용 모집(신입&경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216803&adsCategoryItem=effect_bold&,"사무직, 서무, 총무, 컴플라이언스, 기술사업화",서울 송파구 외,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,~06.28(일),2일 전 등록,2,9
로엘법무법인,일반기업,"[로엘법무법인] 서울 형사송무팀 직원 모집 (신입 1명, 경력 1명)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216621&adsCategoryItem=effect_bold&,"사무직, 송무비서, 법률사무원, 문서작성, 사무보조",서울 서초구,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,~07.18(토),2일 전 등록,2,29
(주)뤼튼테크놀로지스,일반기업,Global Brand Marketer (북미) 인턴,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216446,"브랜드관리, 인플루언서, 인플루언서마케팅, 글로벌마케팅, 브랜드마케팅",서울 서초구,신입 · 경력 · 인턴직,학력무관,면접 후 협의,~06.30(화),2일 전 등록,2,11
티디에프코리아(주),일반기업,"영업, 무역, 자금 경력사원 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216432,"전산회계, 더존, 기업회계, 자금관리, 재무회계",서울전체 외,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,~07.19(일),2일 전 등록,2,30
(주)에이앤지테크놀로지,일반기업,㈜에이앤지테크놀로지 2026년 상반기 신입 및 경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216383&adsCategoryItem=effect_bold&,"유지보수, 검색엔진, 방화벽, ERP, S/W",경기 시흥시 외,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,~06.30(화),2일 전 등록,2,11
(주)딜라이트룸,일반기업,콘텐츠 마케팅 인턴,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216370,"마케팅기획, 마케팅전략, 콘텐츠기획, 콘텐츠마케팅, 콘텐츠에디터",서울 서초구,신입 · 경력 · 인턴직,학력무관,면접 후 협의,내일마감,2일 전 등록,2,알수없음
코오롱인더스트리(주),대기업,코오롱인더스트리 구미1공장 기능직 인턴 채용 (생산),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216323,"생산관리, 생산설계, 생산, 생산기술",경북 구미시,신입 · 정규직 외,학력무관,면접 후 협의,D-2,2일 전 등록,2,4
코오롱인더스트리(주),대기업,코오롱인더스트리 구미1공장 기능직 인턴 채용 (보전(기계)),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216322,"설비OP, 건조설비, 건축설비, 공조설비, 산업설비",경북 구미시,신입 · 정규직 외,학력무관,면접 후 협의,D-2,2일 전 등록,2,4
(주)세정,일반기업,[세정] 트레몰로 영업팀 신입 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216239,"손익관리, 의류판매, 매장관리, 실적관리, 남성의류",서울 강남구,신입 · 정규직 외,대학교(4년)↑,면접 후 협의,D-5,2일 전 등록,2,7
엠즈씨드(주),일반기업,2026년 엠즈씨드 체험형 인턴 모집(마케팅),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216132,"시장조사, 마케팅기획, 마케팅전략, SNS마케팅, 디지털마케팅",서울 서초구,신입 · 인턴직,대학교(4년)↑,면접 후 협의,D-4,2일 전 등록,2,6
엠즈씨드(주),일반기업,2026년 엠즈씨드 체험형 인턴 모집(HR),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216071,"채용담당자, HR컨설팅, HRD, HRM, 조직문화",서울 서초구,신입 · 인턴직,대학교(4년)↑,면접 후 협의,D-4,2일 전 등록,2,6
(주)카카오,대기업,개발자 컨퍼런스 지원_어시스턴트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215972,"사내행사, 행사도우미, 유튜브, 행사기획",경기 성남시 분당구,경력무관 · 인턴직,학력무관,면접 후 협의,~06.30(화),2일 전 등록,2,11
경동물류(주),일반기업,2026년 경동물류 신입&경력사원 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215861,"경리, 경리사무원, 전산회계, 재무기획, 재무제표",경기 김포시 외,신입 · 경력 · 정규직,학력무관,면접 후 협의,~07.31(금),2일 전 등록,2,42
LG전자(주),대기업,[CHO부문] 채용비연계형 대학생 인턴 _ 채용브랜딩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215845,"채용담당자, HR컨설팅, HRD, HRM, 인재발굴",서울 영등포구,경력무관 · 인턴직,고졸↑,면접 후 협의,~06.28(일),2일 전 등록,2,9
(주)대성인솔루션,일반기업,2026년 생산직 사원모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215818&adsCategoryItem=effect_bold&,"식당, 단순생산직, 생산관리, 외관검사원, 품질검사원",경북 구미시 외,경력무관,학력무관,면접 후 협의,~07.17(금),2일 전 등록,2,28
㈜대농,일반기업,[대농어패럴] 각 부문 경력사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215733,"의류무역, 의류판매, 해외영업, 수/발주, 해외영업관리",서울 강남구,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,D-7,2일 전 등록,2,9
김해시도시개발공사,공사·공기업,체험형 청년 인턴 공개채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215722,"사무직, 서무, 문서작성, 사무보조, 사무행정",경남 김해시,경력무관 · 인턴직,학력무관,면접 후 협의,D-2,2일 전 등록,2,4
(주)거성푸드,일반기업,거성푸드 입출고관리 담당 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215673,"경리사무원, 더존, 사무직, 서무, 문서작성",경기 양주시 외,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),2일 전 등록,2,11
대한무역투자진흥공사,대기업,2026년 3기 체험형 청년인턴 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215574,"해외시장개척, 시장조사, 글로벌마케팅, 경영관리",전국,경력무관 · 인턴직,고졸↑,면접 후 협의,~06.30(화),2일 전 등록,2,11
(주)카카오뱅크,대기업,서비스 기획자 - AI,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215556,"AI(인공지능), 서비스기획, UI/UX, 기획",경기 성남시 분당구,신입 · 경력 · 정규직,학력무관,면접 후 협의,~07.03(금),2일 전 등록,2,14
한국수목원정원관리원,공사·공기업,2026년 제2차 체험형 청년인턴 채용 공고(행정지원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215502,"사무직, 서무, 총무, 문서작성, 사무보조",전남 담양군,경력무관 · 인턴직,학력무관,면접 후 협의,~06.29(월),2일 전 등록,2,10
한국수목원정원관리원,공사·공기업,2026년 제2차 체험형 청년인턴 채용 공고(연구지원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215453,"연구원, R&D, R&D기획, 생명과학, 세포배양",세종 세종특별자치시,경력무관 · 인턴직,학력무관,면접 후 협의,~06.29(월),2일 전 등록,2,10
한국수목원정원관리원,공사·공기업,2026년 제2차 체험형 청년인턴 채용 공고(고객지원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215418,"판매직, 매표/검표, 고객안내, 고객응대",세종 세종특별자치시,경력무관 · 인턴직,학력무관,면접 후 협의,~06.29(월),2일 전 등록,2,10
(주)카카오뱅크,대기업,서비스 기획자 - 수신,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215416,"서비스기획, UI/UX, 기획",경기 성남시 분당구,신입 · 경력 · 정규직,학력무관,면접 후 협의,~07.06(월),2일 전 등록,2,17
(주)카카오뱅크,대기업,신사업(서베이) 운영 및 기획 담당자 (계약직),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54215381,"SQL, 사업기획, 사업관리, 기획",경기 성남시 분당구,신입 · 경력 · 계약직,학력무관,면접 후 협의,~07.06(월),2일 전 등록,2,17
샘표식품(주),코스피,2026 샘표식품 신입/경력사원 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214993,"기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅",서울 중구 외,신입 · 경력 · 정규직 외,고졸↑,면접 후 협의,~07.05(일),2일 전 등록,2,16
대화제약(주),대기업,"대화제약㈜ 개발팀, 공무팀, 제제연구2팀, 평가분석팀, 병원4팀 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214970&adsCategoryItem=effect_bold&,"기술사업화, 인/허가, Excel, 약사, 의약사무",서울 서초구 외,신입 · 경력 · 정규직,학력무관,면접 후 협의,D-5,23시간 전 수정,0,5
에이쓰리,일반기업,[대기업생산직]삼성1차협력 대덕전자 생산팀 대규모 채용 기숙사有,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214749&adsCategoryItem=effect_bold&,"기계조작원, 단순생산직, 생산관리, 설비OP, 외관검사원",경기 안산시 외,경력무관 · 계약직,학력무관,면접 후 협의,~06.29(월),2일 전 등록,2,10
(주)밸류엔지니어링,대기업,밸류엔지니어링 부문별 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214731&adsCategoryItem=effect_bold&,"총무, 시설관리, 채용담당자, ER(노무관리), 인사행정",경기 이천시 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~07.01(수),2일 전 등록,2,12
한국수목원정원관리원,공사·공기업,2026년 제2차 체험형 청년인턴 채용 공고(교육지원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214648,"교육행정, 교육기획, 교육운영, 교육콘텐츠개발, 교육콘텐츠기획",경북 봉화군 외,경력무관 · 인턴직,학력무관,면접 후 협의,~06.29(월),2일 전 등록,2,10
(주)카카오뱅크,대기업,지급결제 제휴 운영 담당자 (계약직),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214568,"문서작성, 자료조사, 거래처관리, 고객관리, 바이어발굴/관리",경기 성남시 분당구,신입 · 경력 · 계약직,학력무관,면접 후 협의,~07.08(수),2일 전 등록,2,19
(주)다우에프엠피,일반기업,(주)다우에프엠피 영업관리 담당자 채용(신입/경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214497&adsCategoryItem=effect_bold&,"영업관리, 영업지원, 매출관리, 수/발주, 수출입",서울 도봉구 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,D-4,2일 전 등록,2,6
(주)카카오뱅크,대기업,인터널 서비스 UI/UX 디자인 어시스턴트 (체험형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54214458,"UI/UX디자인, Figma, PhotoShop, UI/UX",경기 성남시 분당구,경력무관 · 인턴직,학력무관,면접 후 협의,~07.02(목),2일 전 등록,2,13
