company,company_type,primary_sector,title,title_length,sector_count,posting_period_days,duration_deviation,abs_duration_deviation,is_short_posting,is_long_posting,company_reposting_count,sector_reposting_count,estimated_salary,estimated_welfare_count,has_flexible_work,has_snack_bar,has_incentive,turnover_risk_score,turnover_risk_level,link
네이버랩스(주),대기업,머신러닝,[네이버랩스] Manipulation Engineer,29,5,12.0,0.0,0.0,0,0,1,1,5800,7,0,0,0,3.9999999999999996,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203769
현대힘스(주),대기업,안전보건관리자,현대힘스) 안전관리 신입/경력사원 채용 안내 (대불),29,2,13.0,1.0,1.0,0,1,1,2,5800,7,0,0,0,4.638297872340425,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203619
(주)도루코,대기업,생산관리,생산관리 신입사원 상시채용,14,1,43.0,31.0,31.0,0,1,1,10,5800,7,0,0,0,23.78723404255319,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203476
에이제이솔루션테크(주),일반기업,SAP,AJ솔루션테크 6월 수시 채용,16,5,9.0,-3.0,3.0,1,0,1,4,3800,3,0,0,0,41.91489361702128,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203473
(주)바이넥스,코스닥,제약QA,"[제약/바이오] ㈜바이넥스 오송공장 QA,QC 신입/경력사원 모집",36,5,17.0,5.0,5.0,0,1,2,3,4500,4,0,0,0,33.495837187789085,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203377
(주)지학사,일반기업,출판기획,2026년 6월 수시채용,13,4,17.0,5.0,5.0,0,1,1,1,3800,3,0,0,0,43.19148936170213,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203269
SK텔레콤(주),대기업,AI(인공지능),퍼포먼스마케팅 디지털 광고 소재 제작 디자이너,25,5,,,,0,0,8,18,5800,7,0,0,0,13.130434782608697,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203199
경북대학교병원,공사·공기업,임상병리사,[칠곡] 2026년 6월 1차 임시직원 채용공고(임상병리사),33,5,5.0,-7.0,7.0,1,0,3,5,4200,5,0,0,0,35.0767807585569,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203116
경북대학교병원,공사·공기업,간호사,[칠곡] 2026년 6월 1차 임시직원 채용공고(간호사),31,5,5.0,-7.0,7.0,1,0,3,4,4200,5,0,0,0,35.0767807585569,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203081
에스케이하이닉스(주),대기업,설계엔지니어,[6월] Talent hy-way 신입 (Tech R&D - 설계),37,5,6.0,-6.0,6.0,1,0,5,1,5800,7,0,0,0,13.047178538390378,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203061
에스케이하이닉스(주),대기업,Python,[6월] Talent hy-way 신입 (Tech R&D - R&D 공정),41,5,6.0,-6.0,6.0,1,0,5,1,5800,7,0,0,0,13.047178538390378,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203060
에스케이하이닉스(주),대기업,모델링,[6월] Talent hy-way 신입 (Tech R&D - 소자),37,5,6.0,-6.0,6.0,1,0,5,3,5800,7,0,0,0,13.047178538390378,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203059
에스케이하이닉스(주),대기업,백엔드/서버개발,[6월] Talent hy-way 신입 (IT - IT(AMHS)),37,4,6.0,-6.0,6.0,1,0,5,6,5800,7,0,0,0,13.047178538390378,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203058
에스케이하이닉스(주),대기업,데이터분석가,[6월] Talent hy-way 신입 (Tech R&D - Product Engineering),54,5,6.0,-6.0,6.0,1,0,5,14,5800,7,0,0,0,13.047178538390378,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203057
(주)넷게임즈,대기업,채널관리,[블루아카이브] 시나리오 편집자,17,3,12.0,0.0,0.0,0,0,4,1,5800,7,0,0,0,7.913043478260868,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203055
경북대학교병원,공사·공기업,사무직,[칠곡] 2026년 6월 1차 임시직원 채용공고(행정),30,5,5.0,-7.0,7.0,1,0,3,67,4200,5,0,0,0,35.0767807585569,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54203038
한국특허정보원,일반기업,사무보조,2026년 제2차 직원 채용,15,5,12.0,0.0,0.0,0,0,1,3,3800,3,0,0,0,40.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202960
건설기술원(주),일반기업,문서작성,"토목 품질시험,신입 및 경력",15,5,12.0,0.0,0.0,0,0,1,11,3800,3,0,0,0,40.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202795&adsCategoryItem=effect_bold&
오스템임플란트(주),대기업,영업직,[신입/경력] 국내 치과 영업 분야 채용,22,5,12.0,0.0,0.0,0,0,1,4,5800,7,0,0,0,3.9999999999999996,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202565
지지무역(주),대기업,선적,"[서울본사] 2026년 각 부문별 신입/경력직 채용(해외영업, 디자인, CAD, 인사총무, 경영기획)",56,5,17.0,5.0,5.0,0,1,1,1,5800,7,0,0,0,7.191489361702128,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202395
부산보훈병원,일반기업,호스피스,계약직(사회복지사) 채용공고,15,4,12.0,0.0,0.0,0,0,5,1,3800,3,0,0,0,45.21739130434783,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202349
경인지방데이터청,일반기업,사무직,2026년 청년인턴 채용 공고(행정),20,3,9.0,-3.0,3.0,1,0,2,67,3800,3,0,0,0,43.21924144310823,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202314
부산보훈병원,일반기업,청능사/청각사,계약직(청능사) 채용공고,13,4,12.0,0.0,0.0,0,0,5,1,3800,3,0,0,0,45.21739130434783,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202283
경인지방데이터청,일반기업,사무직,2026년 청년인턴 채용 공고(통계),20,4,9.0,-3.0,3.0,1,0,2,67,3800,3,0,0,0,43.21924144310823,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202235
(주)정준,일반기업,사무직,노란마켓 사무직 채용,11,5,12.0,0.0,0.0,0,0,1,67,3800,3,0,0,0,40.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202176
부산보훈병원,일반기업,간호조무사,계약직(간호조무사) 채용공고,15,5,12.0,0.0,0.0,0,0,5,5,3800,3,0,0,0,45.21739130434783,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202129
기상청,일반기업,시설관리,제4회 기상기후인재개발원 공무직근로자 채용(경비원),28,2,11.0,-1.0,1.0,1,0,4,5,3800,3,0,0,0,44.5513413506013,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54202067
기상청,일반기업,조리사,제4회 기상기후인재개발원 공무직근로자 채용(조리원),28,3,11.0,-1.0,1.0,1,0,4,1,3800,3,0,0,0,44.5513413506013,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201967
부산보훈병원,일반기업,임상병리사,청년인턴(체험형-일반(임상병리사)) 채용공고,24,4,12.0,0.0,0.0,0,0,5,5,3800,3,0,0,0,45.21739130434783,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201915
동은단조(주),일반기업,사무직,동은단조(주) 총무/재무회계/생산관리 신입 채용 공고,29,5,28.0,16.0,16.0,0,1,1,67,3800,3,0,0,0,50.21276595744681,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201883&adsCategoryItem=effect_bold&
기상청,일반기업,사무직,제4회 기상기후인재개발원 공무직근로자 채용(학점은행운영지원),33,3,11.0,-1.0,1.0,1,0,4,67,3800,3,0,0,0,44.5513413506013,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201840
(주)더유제약,일반기업,영업직,2026 더유제약 하반기 의원영업 특별 채용 (광주&제주&강원),35,4,10.0,-2.0,2.0,1,0,2,4,3800,3,0,0,0,42.58094357076781,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201781
부산보훈병원,일반기업,사무직,청년인턴(체험형-일반(행정보조)) 채용공고,23,5,12.0,0.0,0.0,0,0,5,67,3800,3,0,0,0,45.21739130434783,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201776
(주)울산에너루트2호,대기업,설비OP,교대조원 채용(전기/기계/가스 신입 및 경력) (4조 2교대),34,5,7.0,-5.0,5.0,1,0,1,2,5800,7,0,0,0,7.191489361702128,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201759
기상청,일반기업,사무직,제4회 기상기후인재개발원 공무직근로자 채용(교육과정운영지원),33,3,11.0,-1.0,1.0,1,0,4,67,3800,3,0,0,0,44.5513413506013,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201697
국가유산청,일반기업,사무직,2026년 수리기술과 기간제 근로자(사무원) 채용 공고,30,3,8.0,-4.0,4.0,1,0,1,67,3800,3,0,0,0,42.5531914893617,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201529
(주)테크웨이즈,일반기업,기술지원,[㈜테크웨이즈] 각 부문별 신입·경력사원 모집,25,5,20.0,8.0,8.0,0,1,1,25,3800,3,0,0,0,45.10638297872341,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201502&adsCategoryItem=effect_bold&
한국보훈복지의료공단,대기업,간호조무사,[광주보훈병원] 계약직 기능직(간호조무사) 직원 채용,29,5,9.0,-3.0,3.0,1,0,6,5,5800,7,0,0,0,12.43663274745606,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201494
농업회사법인(주)주원산오리,대기업,SAP,[하림그룹] 주원산오리 2026년 신입/경력 직원 채용,30,5,10.0,-2.0,2.0,1,0,1,4,5800,7,0,0,0,5.27659574468085,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201492&adsCategoryItem=effect_bold&
국립호남권생물자원관,일반기업,연구원,2026년 청년인턴 채용 공고(제2026-12호)(미생물배양),34,4,6.0,-6.0,6.0,1,0,4,14,3800,3,0,0,0,47.74283071230342,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201430
제닉스로보틱스(주),코스닥,기술지원,제닉스로보틱스(주) 연구직/기술직 각 부문 채용,26,5,10.0,-2.0,2.0,1,0,1,25,4500,5,1,0,0,26.276595744680854,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201357&adsCategoryItem=effect_bold&
(주)아이에이엠,일반기업,기술지원,응용 소프트웨어 개발자 신입 및 경력 채용,23,5,19.0,7.0,7.0,0,1,1,25,3800,3,0,0,0,44.46808510638298,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201323
한국보훈복지의료공단,대기업,일반병원,[광주보훈병원] 업무지원직(급식-조리사) 직원 채용,28,5,9.0,-3.0,3.0,1,0,6,3,5800,7,0,0,0,12.43663274745606,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201274
국립호남권생물자원관,일반기업,미생물,2026년 청년인턴 채용 공고(제2026-12호)(표본제작),33,3,6.0,-6.0,6.0,1,0,4,1,3800,3,0,0,0,47.74283071230342,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201263
동국제약(주),대기업,채용담당자,[동국제약] 신입/경력 채용(관리 / 마케팅 / 디자인 등 모집)  ~ 6/24,44,5,7.0,-5.0,5.0,1,0,1,7,5800,7,0,0,0,7.191489361702128,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201164
(재)예술경영지원센터,일반기업,사무직,2026년 제2차 체험형 청년인턴 채용 공고,24,5,9.0,-3.0,3.0,1,0,4,67,3800,3,0,0,0,45.827937095282145,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201145
머스트바이오(주),일반기업,CRA(임상연구원),"공정연구팀 연구원 채용의 건 (경력 1명, 신입 1명)",30,5,18.0,6.0,6.0,0,1,1,1,3800,3,0,0,0,43.829787234042556,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201137&adsCategoryItem=effect_bold&
(주)안다르,일반기업,프로모션기획,andar 글로벌마케팅팀 마케터 신입-3년,23,5,,,,0,0,1,1,3800,3,0,0,0,40.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201080
국립호남권생물자원관,일반기업,문서작성,2026년 청년인턴 채용 공고(제2026-12호)(전시지원),33,3,6.0,-6.0,6.0,1,0,4,11,3800,3,0,0,0,47.74283071230342,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54201010
(주)엔트리,일반기업,생산관리,[생산] 식품회사 배합팀 직원 모집,19,5,7.0,-5.0,5.0,1,0,1,10,3800,3,0,0,0,43.19148936170213,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200994&adsCategoryItem=effect_bold&
(주)국민은행,대기업,데이터분석가,2026년 하계 체험형 인턴십 프로그램 「AI·플랫폼개발부문」 모집,37,5,7.0,-5.0,5.0,1,0,3,14,5800,7,0,0,0,9.800185013876039,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200971
국립호남권생물자원관,일반기업,사무직,2026년 청년인턴 채용 공고(제2026-12호)(사무지원),33,3,6.0,-6.0,6.0,1,0,4,67,3800,3,0,0,0,47.74283071230342,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200906
(주)국민은행,대기업,데이터분석가,2026년 하계 체험형 인턴십 프로그램 「IT부문」 모집,31,5,7.0,-5.0,5.0,1,0,3,14,5800,7,0,0,0,9.800185013876039,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200875
한진화학(주),일반기업,문서작성,각 부분별 신입/경력 채용,14,5,13.0,1.0,1.0,0,1,1,11,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200758
육아정책연구소,일반기업,평가/보상,[2026-10호] 위촉직 연구원 채용 (사업 관리 지원 등),34,5,7.0,-5.0,5.0,1,0,3,1,3800,3,0,0,0,45.800185013876046,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200724
육아정책연구소,일반기업,정책연구,[2026-10호] 위촉직 연구원 채용 (연구 사업 지원 등),34,5,7.0,-5.0,5.0,1,0,3,1,3800,3,0,0,0,45.800185013876046,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200722
(주)국민은행,대기업,데이터분석가,2026년 하계 체험형 인턴십 프로그램 「디지털부문」 모집,32,5,7.0,-5.0,5.0,1,0,3,14,5800,7,0,0,0,9.800185013876039,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200652
SB성보,대기업,기술영업,SB성보 영업본부 경북북부영업팀 채용,20,5,6.0,-6.0,6.0,1,0,1,5,5800,7,0,0,0,7.829787234042551,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200618&adsCategoryItem=effect_bold&
네이버클라우드(주),대기업,급여(Payroll),[NAVER Cloud] 인사운영 지원 (계약),26,3,13.0,1.0,1.0,0,1,6,2,5800,7,0,0,0,11.160037002775207,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200559
한국보훈복지의료공단,대기업,일반병원,[광주보훈병원] 업무지원직(급식-취사원) 직원 채용,28,5,9.0,-3.0,3.0,1,0,6,3,5800,7,0,0,0,12.43663274745606,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200486
네이버클라우드(주),대기업,프론트엔드,[NAVER Cloud] 음성합성 언어처리 기술 연구 (체험형 인턴),38,5,7.0,-5.0,5.0,1,0,6,1,5800,7,0,0,0,13.713228492136908,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200393
(주)플러스테크,일반기업,기계조작원,[대규모채용+현대기아차협력+장안공단+통근버스+잔업/특근多] 생산 사원 모집,41,5,,,,0,0,1,14,3800,3,0,0,0,40.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200390
한국보훈복지의료공단,대기업,일반병원,[광주보훈병원] 업무지원직(시설지원-청소) 직원 채용,29,4,9.0,-3.0,3.0,1,0,6,3,5800,7,0,0,0,12.43663274745606,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200382
에이치엘비제약(주),코스닥,세무사,HLB제약(주) 신입/경력 수시채용,19,5,12.0,0.0,0.0,0,0,1,1,4500,4,0,0,0,29.000000000000004,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200299
네이버클라우드(주),대기업,AI(인공지능),[NAVER Cloud] NAVER Cloud 상품 전략 기획 (체험형 인턴),43,5,7.0,-5.0,5.0,1,0,6,18,5800,7,0,0,0,13.713228492136908,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200251
한국보훈복지의료공단,대기업,간병인,[광주보훈병원] 업무지원직(고객지원-간병지원) 직원 채용,31,4,9.0,-3.0,3.0,1,0,6,1,5800,7,0,0,0,12.43663274745606,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200184
네이버클라우드(주),대기업,문서작성,대만 LINE WORKS Contents Development (체험형 인턴),43,5,7.0,-5.0,5.0,1,0,6,11,5800,7,0,0,0,13.713228492136908,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200108
(주)엘엑스하우시스,대기업,창호/샤시,[LX하우시스] 인테리어 시공 협력기사 모집,24,1,17.0,5.0,5.0,0,1,1,1,5800,7,0,0,0,7.191489361702128,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54200066
(사)비파괴검사인재육성회,일반기업,원자력,2026년 상반기 비파괴검사원 채용,19,5,15.0,3.0,3.0,0,1,1,1,3800,3,0,0,0,41.91489361702128,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199964&adsCategoryItem=effect_bold&
(주)엔씨아이티에스,일반기업,게임개발,[NC 자회사] ㈜NC ITS 시스템 엔지니어 채용,28,5,20.0,8.0,8.0,0,1,1,2,3800,3,0,0,0,45.10638297872341,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199962&adsCategoryItem=effect_bold&
네이버클라우드(주),대기업,클라우드,플랫폼(NCP) 회원·빌링 플랫폼 기획 (체험형 인턴),30,5,7.0,-5.0,5.0,1,0,6,3,5800,7,0,0,0,13.713228492136908,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199614
SK텔레콤(주),대기업,데이터라벨링,Multimodal Labeling 생성 및 검수 담당자,31,3,,,,0,0,8,1,5800,7,0,0,0,13.130434782608697,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199480
농협경제지주(주),대기업,영업관리,농협경제지주 부산공판장 채소경매보조 영업지원직 채용 공고,31,4,,,,0,0,2,16,5800,7,0,0,0,5.304347826086956,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199465
농협경제지주(주),대기업,영업관리,농협경제지주 가락공판장 경매보조(채소) 영업지원직 채용,30,4,5.0,-7.0,7.0,1,0,2,16,5800,7,0,0,0,9.772432932469934,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199463
SK텔레콤(주),대기업,데이터엔지니어,Kubernetes 기반 DataPlatform 개발 전문가,33,5,,,,0,0,8,3,5800,7,0,0,0,13.130434782608697,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199419
NH농협은행(주),대기업,사무직,NH농협은행 가락동지점 사무지원직 직원 채용 공고,27,4,5.0,-7.0,7.0,1,0,24,67,5800,7,0,0,0,38.46808510638298,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199357
NH농협은행(주),대기업,사무직,NH농협은행 운암동지점 사무지원직 직원 채용공고,26,5,,,,0,0,24,67,5800,7,0,0,0,34.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199358
농협손해보험(주),대기업,사무직,NH농협손해보험 일반계약직 채용 공고(전북GA지점),28,4,5.0,-7.0,7.0,1,0,2,67,5800,7,0,0,0,9.772432932469934,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199356
농협손해보험(주),대기업,사무직,NH농협손해보험 일반계약직 채용 공고(수도권GA지점),29,5,,,,0,0,2,67,5800,7,0,0,0,5.304347826086956,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199355
농협금융지주(주),대기업,사무직,NH농협금융지주 기획조정부 일반계약직 직원 채용 공고,29,3,,,,0,0,1,67,5800,7,0,0,0,3.9999999999999996,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199354
SK텔레콤(주),대기업,전표입력,품질측정 및 사무지원 담당자,15,4,,,,0,0,8,2,5800,7,0,0,0,13.130434782608697,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199340
SK텔레콤(주),대기업,전표입력,이동통신 품질측정 사무지원 담당자,18,5,5.0,-7.0,7.0,1,0,8,2,5800,7,0,0,0,17.598519888991675,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199288
(주)에스엠엔터테인먼트,코스닥,공연기획,퍼포먼스 기획 및 제작 관리 담당자 채용 (계약직),28,4,12.0,0.0,0.0,0,0,2,1,4500,4,0,0,0,30.304347826086957,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199267
토스뱅크(주),대기업,외환관리,외환 상품 Manager (해외송금),20,5,12.0,0.0,0.0,0,0,16,1,5800,7,0,0,0,23.56521739130435,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199249
토스뱅크(주),대기업,금융사무,여신 제도 Manager,13,5,12.0,0.0,0.0,0,0,16,6,5800,7,0,0,0,23.56521739130435,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199247
토스뱅크(주),대기업,금융사무,여신 전략 Manager,13,5,12.0,0.0,0.0,0,0,16,6,5800,7,0,0,0,23.56521739130435,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199248
토스뱅크(주),대기업,금융사무,여신 상품 Manager (기업여신 심사),23,5,12.0,0.0,0.0,0,0,16,6,5800,7,0,0,0,23.56521739130435,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199246
토스뱅크(주),대기업,금융사무,Validation Manager(여신감리),24,4,12.0,0.0,0.0,0,0,16,6,5800,7,0,0,0,23.56521739130435,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199245
토스뱅크(주),대기업,금융사무,Validation Manager(리스크 적합성 검증),30,5,12.0,0.0,0.0,0,0,16,6,5800,7,0,0,0,23.56521739130435,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199244
토스뱅크(주),대기업,리서치,UX Researcher,13,4,12.0,0.0,0.0,0,0,16,1,5800,7,0,0,0,23.56521739130435,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199243
SK텔레콤(주),대기업,문서작성,이동통신 품질측정 담당자(전주),17,3,5.0,-7.0,7.0,1,0,8,11,5800,7,0,0,0,17.598519888991675,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199241
한국체육대학교,일반기업,사무행정,[공지] 2026년 청년인턴 3차 채용 공고,24,3,9.0,-3.0,3.0,1,0,1,5,3800,3,0,0,0,41.91489361702128,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199138
(주)에스엠엔터테인먼트,코스닥,음반기획,Creative Visual 담당자 채용 (신입),27,5,10.0,-2.0,2.0,1,0,2,1,4500,4,0,0,0,31.58094357076781,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54199126
(주)미래비엠,일반기업,시설관리,이마트 시설관리직 채용,12,5,10.0,-2.0,2.0,1,0,1,5,3800,3,0,0,0,41.276595744680854,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54193972
동원제일저축은행,일반기업,보안컨설팅,2026년 상반기 동원제일저축은행 공개 채용,24,5,6.0,-6.0,6.0,1,0,1,3,3800,3,0,0,0,43.829787234042556,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54193465&adsCategoryItem=effect_bold&
(주)녹십자,대기업,영업지원,"[GC녹십자] 2026년 하반기 채용전제형 인턴 및 2Q 경력 채용(국내영업, 해외영업, 품질, 사업개발)",59,5,13.0,1.0,1.0,0,1,1,2,5800,7,0,0,0,4.638297872340425,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54193369
하나마이크론(주),대기업,설비점검,하나마이크론㈜ 교대직 사원 대규모 모집,21,5,11.0,-1.0,1.0,1,0,1,2,5800,7,0,0,0,4.638297872340425,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54193284&adsCategoryItem=effect_bold&
휴온스그룹,대기업,백엔드/서버개발,휴온스그룹 2026년 7월 각 부문 신입 및 경력직 모집,31,5,10.0,-2.0,2.0,1,0,1,6,5800,7,0,0,0,5.27659574468085,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54193162
